4.497423172,4.500567913,4.503262997,4.505060196,4.512248039,4.504611015,4.487539291,4.473612785,4.481249809,4.479003906,4.474061966,4.461033821,4.444411755,4.420152187,4.395443439,4.379270554,4.382415295,4.392298698,4.406225681,4.419703007,4.427789688,4.42689085,4.415210724,4.399037838,4.392748356,4.397240639,4.409819603,4.423296928,4.434977531,4.442165375,4.439469814,4.428688049,4.415659904,4.404428482,4.40083456,4.404877663,4.413862705,4.424644947,4.42913723,4.425094128,4.413862705,4.395443439,4.374778271,4.355460644,4.337490559,4.322216034,4.313231468,4.306941986,4.302000046,4.294812202,4.28582716,4.271001816,4.245394707,4.232366562,4.231917381,4.238656044,4.241351604,4.240902424,4.242699146,4.248090267,4.260669231,4.2813344,4.304246426,4.327157974,4.346475601,4.34557724,4.333447456,4.319071293,4.331650257,4.352765083,4.378372192,4.409819603,4.425543308,4.440817833,4.460584641,4.48664093,4.516291618,4.549086571,4.585026264,4.626806259,4.66050005,4.670832634,4.655558109,4.634892941,4.615126133,4.599851608,4.590866566,4.587272644,4.590417385,4.59850359,4.611082554
4.525725365,4.530218124,4.542347908,4.564361095,4.588620186,4.594909668,4.580533981,4.5724473,4.585026264,4.57020092,4.549535751,4.525276184,4.494727612,4.466424942,4.442614555,4.427340031,4.423746109,4.420152187,4.420601368,4.422398567,4.42913723,4.427789688,4.417905807,4.403530121,4.396342278,4.394994259,4.40038538,4.409819603,4.420152187,4.428238869,4.430035591,4.421500206,4.409819603,4.397240639,4.390501976,4.390951157,4.396342278,4.404877663,4.407573223,4.406225681,4.401283741,4.394994259,4.382864475,4.36983633,4.353663445,4.329404354,4.31682539,4.307840347,4.299753666,4.287174702,4.270103455,4.245843887,4.212150574,4.193282127,4.192383289,4.200919151,4.212599754,4.224279881,4.241351604,4.262466431,4.284479141,4.307391167,4.326708794,4.341533661,4.349620342,4.344229221,4.336143017,4.330302715,4.346924782,4.375227451,4.409819603,4.447107315,4.471815586,4.48619175,4.496524334,4.508204937,4.51988554,4.536058426,4.560317516,4.607488632,4.651964188,4.669934273,4.659152508,4.638486862,4.618270874,4.601648331,4.589968204,4.585475445,4.589519024,4.598054409,4.609735012
4.51988554,4.529319763,4.542347908,4.577838421,4.60838747,4.624560356,4.613778114,4.612430573,4.617821693,4.607937813,4.571998119,4.534261227,4.496524334,4.468221664,4.442614555,4.422398567,4.412515163,4.407573223,4.408921242,4.414311886,4.424644947,4.426441669,4.421050549,4.411167145,4.401732922,4.395443439,4.393197536,4.395893097,4.401732922,4.408022404,4.411616802,4.406225681,4.397240639,4.386908054,4.377473831,4.376125813,4.378372192,4.381067753,4.379719734,4.378821373,4.381516933,4.384212494,4.387357235,4.387357235,4.381067753,4.36714077,4.356808186,4.347823143,4.335244179,4.31233263,4.282233238,4.244047165,4.202716351,4.175312042,4.171718121,4.179804325,4.19507885,4.213498116,4.241351604,4.273248196,4.306492329,4.337939739,4.356808186,4.364894867,4.360851765,4.346026421,4.335693836,4.332998276,4.348721981,4.376574993,4.409370422,4.446658134,4.483496189,4.508204937,4.523928642,4.531565666,4.532014847,4.535609245,4.549086571,4.585924625,4.63219738,4.653761387,4.650167465,4.638037682,4.621415615,4.607488632,4.598953247,4.595358849,4.599402428,4.60569191,4.610633373
4.477655888,4.477655888,4.480351448,4.525276184,4.558969975,4.578736782,4.573795319,4.569302559,4.562114716,4.551332951,4.522580624,4.488438129,4.45519352,4.43183279,4.410717964,4.393197536,4.381966114,4.384661674,4.391400337,4.401283741,4.413862705,4.423746109,4.425992489,4.420152187,4.408472061,4.396791458,4.388255596,4.383763313,4.381067753,4.382864475,4.385110855,4.383763313,4.380169392,4.373430252,4.365793228,4.360851765,4.359952927,4.357257366,4.352765083,4.351417542,4.360851765,4.375227451,4.390052795,4.407573223,4.415210724,4.414761543,4.415210724,4.412964344,4.398588181,4.368039608,4.325809956,4.272349834,4.220685959,4.186543465,4.179804325,4.182499886,4.193282127,4.210353374,4.239554405,4.276842117,4.318622112,4.360402107,4.385560036,4.394095898,4.383314133,4.361750126,4.346026421,4.340186119,4.349620342,4.373430252,4.399487019,4.42913723,4.473163605,4.505509377,4.526624203,4.534261227,4.532014847,4.529768944,4.537855148,4.567955017,4.608836651,4.629951,4.632646561,4.626806259,4.616922855,4.608836651,4.604343891,4.602097988,4.602547169,4.600749969,4.594460487
4.412964344,4.395893097,4.394095898,4.42689085,4.46013546,4.482597828,4.49158287,4.500118256,4.487988949,4.470018864,4.445759296,4.419253826,4.397240639,4.378821373,4.361750126,4.355011463,4.355011463,4.364445686,4.377473831,4.390052795,4.403979301,4.422398567,4.43407917,4.433180332,4.419703007,4.40263176,4.388704777,4.375676632,4.361750126,4.354112625,4.350967884,4.349171162,4.351866722,4.349620342,4.344678402,4.339287758,4.337490559,4.334345818,4.331201077,4.332549095,4.350069523,4.37432909,4.40308094,4.43138361,4.448005676,4.459686279,4.471815586,4.478554726,4.467772484,4.439469814,4.392748356,4.330302715,4.274595737,4.235511303,4.220236778,4.212599754,4.212150574,4.218440056,4.242249966,4.277291298,4.320868492,4.368937969,4.40038538,4.414761543,4.409370422,4.388704777,4.366691589,4.353663445,4.356359005,4.368488789,4.383763313,4.404428482,4.436325073,4.471815586,4.498321533,4.512248039,4.5149436,4.514494419,4.523030281,4.549984932,4.586374283,4.604793072,4.609285831,4.606590271,4.602097988,4.597156048,4.592663765,4.586823463,4.577838421,4.565259457,4.54863739
4.395893097,4.36714077,4.347823143,4.346924782,4.360402107,4.382864475,4.399487019,4.412065983,4.408921242,4.397689819,4.380618572,4.363996506,4.354562283,4.346924782,4.339287758,4.339287758,4.343780041,4.353663445,4.368039608,4.381067753,4.399487019,4.42419529,4.443962574,4.445759296,4.433180332,4.412964344,4.394994259,4.374778271,4.352315903,4.335244179,4.328954697,4.326708794,4.327157974,4.325809956,4.322216034,4.31727457,4.315028191,4.315477371,4.321317673,4.335244179,4.361300945,4.387806416,4.414761543,4.440368652,4.456990719,4.474960327,4.495176792,4.512248039,4.510900497,4.492481232,4.45788908,4.413413525,4.364894867,4.319520473,4.290319443,4.267857075,4.252133369,4.243148327,4.254379749,4.277291298,4.31188345,4.357257366,4.390501976,4.411616802,4.419253826,4.399487019,4.377024651,4.365344048,4.36938715,4.37432909,4.378821373,4.387357235,4.406225681,4.42913723,4.452947617,4.473612785,4.483047009,4.489336491,4.502813816,4.529768944,4.563013077,4.577838421,4.581432343,4.580084801,4.57738924,4.5724473,4.564361095,4.549535751,4.528420925,4.506857395,4.48664093
4.414761543,4.387806416,4.350967884,4.324911594,4.313231468,4.330302715,4.342432499,4.351417542,4.356359005,4.354562283,4.347823143,4.3406353,4.339736938,4.340186119,4.340186119,4.3406353,4.344678402,4.351417542,4.360851765,4.370285511,4.390951157,4.417905807,4.443962574,4.448005676,4.440817833,4.423746109,4.40532732,4.382415295,4.357707024,4.336592197,4.326708794,4.320419312,4.31682539,4.313680649,4.310086727,4.306941986,4.304695606,4.312781811,4.328954697,4.352765083,4.379719734,4.405776501,4.427340031,4.442614555,4.449353218,4.461483002,4.478105068,4.498770714,4.513146877,4.516291618,4.507306576,4.496075153,4.463729382,4.425094128,4.392748356,4.356808186,4.322665215,4.295710564,4.285377979,4.284928799,4.299753666,4.330302715,4.363546848,4.387357235,4.399936199,4.393197536,4.381516933,4.379719734,4.388704777,4.392748356,4.389153957,4.385560036,4.386458874,4.390951157,4.407573223,4.429586411,4.448454857,4.46283102,4.48394537,4.513146877,4.541898727,4.551332951,4.552231312,4.54863739,4.546840191,4.540999889,4.529319763,4.507306576,4.476757526,4.449353218,4.427789688
4.474511147,4.441716194,4.387357235,4.341983318,4.313231468,4.310535908,4.315477371,4.323114872,4.333447456,4.34333086,4.349620342,4.351866722,4.352315903,4.352315903,4.351417542,4.349620342,4.351417542,4.354112625,4.358156204,4.365344048,4.385560036,4.410717964,4.434977531,4.440817833,4.439020634,4.430035591,4.414761543,4.394994259,4.37432909,4.354562283,4.339287758,4.330302715,4.323564053,4.319071293,4.315926552,4.315477371,4.31727457,4.328954697,4.347823143,4.370735168,4.396791458,4.421050549,4.437673092,4.445310116,4.442165375,4.447107315,4.458787441,4.477655888,4.505060196,4.526624203,4.54144907,4.552680492,4.545492649,4.524377823,4.495625973,4.451150417,4.406225681,4.364445686,4.332099438,4.31188345,4.306941986,4.319970131,4.332099438,4.345128059,4.359054565,4.36983633,4.386009216,4.403979301,4.420152187,4.421949387,4.409370422,4.395893097,4.385110855,4.378821373,4.387806416,4.405776501,4.428688049,4.449802876,4.477655888,4.509103298,4.534261227,4.537405968,4.532014847,4.524827003,4.518986702,4.509552479,4.494278431,4.473163605,4.445310116,4.420152187,4.402182579
4.559868336,4.51718998,4.449802876,4.386458874,4.344678402,4.326259613,4.319071293,4.323114872,4.333896637,4.350967884,4.362199306,4.364894867,4.361300945,4.359952927,4.357257366,4.355460644,4.356359005,4.359054565,4.362648487,4.367590427,4.381966114,4.401283741,4.419253826,4.425094128,4.427340031,4.425094128,4.418804646,4.405776501,4.391400337,4.376574993,4.361300945,4.351417542,4.34557724,4.342432499,4.34108448,4.343780041,4.348721981,4.353663445,4.367590427,4.386009216,4.407573223,4.430035591,4.447107315,4.452947617,4.445759296,4.447556496,4.454744339,4.469120502,4.499219894,4.526624203,4.554477692,4.582779884,4.592214108,4.584127903,4.560317516,4.51539278,4.469569683,4.422847748,4.375676632,4.346026421,4.319071293,4.298406124,4.290768623,4.293913364,4.31188345,4.34288168,4.381516933,4.412065983,4.433180332,4.437223911,4.422847748,4.408022404,4.394994259,4.389153957,4.397240639,4.412964344,4.433629513,4.458338261,4.489336491,4.522131443,4.54863739,4.54639101,4.534710407,4.518088341,4.508654118,4.499669075,4.489336491,4.478554726,4.45519352,4.43407917,4.420152187
4.662297249,4.610184193,4.532464504,4.458787441,4.394095898,4.353663445,4.335693836,4.34108448,4.351866722,4.366691589,4.370285511,4.364894867,4.356359005,4.350518703,4.3482728,4.349171162,4.353214264,4.359054565,4.365344048,4.372531891,4.381966114,4.392748356,4.40263176,4.406225681,4.407124043,4.404877663,4.399936199,4.392748356,4.386009216,4.380169392,4.37387991,4.371184349,4.37163353,4.374778271,4.378372192,4.380618572,4.381516933,4.379270554,4.383314133,4.394095898,4.412065983,4.436774254,4.46238184,4.475859165,4.474061966,4.474511147,4.473163605,4.478105068,4.498770714,4.528420925,4.561665535,4.596706867,4.612430573,4.602996349,4.579635143,4.543246269,4.507755756,4.469569683,4.432731152,4.379270554,4.327607155,4.282682419,4.247191906,4.245843887,4.266509533,4.305144787,4.354112625,4.390951157,4.416558266,4.428238869,4.419703007,4.409819603,4.40083456,4.396791458,4.407573223,4.427789688,4.4556427,4.487539291,4.521233082,4.552680492,4.578287601,4.569302559,4.554028034,4.536956787,4.529768944,4.520783901,4.512248039,4.507755756,4.489785671,4.473612785,4.460584641
4.752146721,4.685657978,4.602996349,4.511798859,4.430484772,4.381966114,4.358605385,4.363996506,4.373430252,4.379719734,4.377024651,4.356808186,4.341533661,4.330302715,4.326708794,4.331201077,4.34108448,4.355011463,4.365793228,4.375676632,4.384212494,4.389153957,4.392748356,4.394095898,4.391849518,4.387806416,4.381516933,4.37432909,4.36938715,4.370735168,4.37387991,4.379719734,4.386458874,4.394095898,4.40263176,4.406225681,4.403979301,4.398588181,4.394994259,4.401283741,4.417456627,4.445759296,4.483496189,4.507306576,4.518537521,4.51763916,4.502813816,4.496524334,4.506857395,4.534261227,4.564361095,4.594909668,4.612430573,4.59850359,4.578736782,4.558969975,4.542797089,4.505509377,4.4556427,4.392748356,4.318172932,4.256626129,4.213498116,4.206759453,4.22832346,4.266509533,4.313680649,4.349171162,4.376574993,4.395893097,4.396342278,4.395893097,4.395893097,4.395443439,4.411616802,4.440817833,4.483496189,4.519435883,4.559868336,4.595358849,4.614227295,4.600749969,4.586374283,4.57514286,4.573345661,4.571099758,4.566606998,4.559868336,4.540101528,4.519435883,4.501017094
4.762030125,4.684759617,4.608836651,4.529319763,4.448454857,4.407124043,4.385110855,4.383763313,4.388704777,4.383763313,4.370735168,4.343780041,4.325360775,4.31233263,4.304246426,4.312781811,4.324911594,4.34108448,4.358605385,4.372531891,4.383314133,4.388704777,4.393197536,4.393646717,4.389603615,4.381067753,4.36983633,4.359054565,4.352765083,4.362199306,4.375227451,4.388704777,4.399037838,4.410717964,4.421949387,4.427789688,4.422847748,4.415210724,4.409370422,4.412515163,4.427340031,4.452947617,4.48888731,4.515841961,4.532014847,4.532913685,4.511798859,4.500118256,4.503262997,4.524827003,4.54639101,4.567955017,4.585026264,4.570650578,4.560317516,4.558071613,4.561665535,4.525276184,4.468670845,4.397689819,4.31188345,4.243597984,4.19777441,4.186093807,4.203614712,4.235511303,4.272349834,4.303347588,4.328056335,4.34557724,4.354112625,4.361750126,4.367590427,4.371184349,4.391849518,4.422847748,4.464627743,4.51539278,4.563462257,4.604793072,4.63219738,4.625458717,4.619169235,4.616024494,4.621415615,4.619618416,4.612430573,4.600300789,4.579185963,4.558071613,4.537405968
4.734625816,4.65825367,4.57738924,4.513146877,4.453845978,4.422398567,4.401283741,4.390501976,4.388255596,4.379719734,4.362648487,4.336592197,4.320868492,4.306492329,4.294363022,4.299753666,4.312781811,4.328505516,4.346026421,4.362199306,4.37432909,4.382864475,4.392298698,4.394095898,4.389153957,4.376574993,4.362199306,4.349620342,4.34288168,4.358605385,4.377923012,4.396791458,4.408472061,4.422847748,4.435426712,4.443962574,4.440817833,4.43407917,4.427789688,4.423746109,4.433180332,4.452497959,4.476757526,4.501017094,4.516291618,4.518986702,4.509552479,4.499219894,4.494278431,4.502364635,4.509552479,4.51988554,4.532464504,4.522131443,4.523479462,4.533362865,4.551782131,4.525725365,4.473612785,4.40038538,4.31233263,4.245394707,4.200469971,4.186093807,4.201817513,4.224729538,4.249887466,4.271900177,4.291667461,4.305144787,4.310535908,4.319071293,4.324911594,4.331201077,4.349171162,4.379270554,4.420152187,4.474511147,4.534261227,4.589519024,4.63444376,4.641182423,4.644327164,4.647471905,4.654659748,4.648819447,4.63713932,4.620965958,4.602097988,4.583678722,4.566606998
4.682064056,4.607937813,4.527971745,4.479902267,4.445310116,4.422398567,4.408921242,4.398588181,4.391849518,4.381966114,4.36714077,4.350967884,4.347373962,4.34333086,4.335693836,4.332099438,4.329404354,4.332549095,4.3406353,4.353214264,4.365344048,4.376125813,4.389153957,4.391849518,4.386009216,4.37208271,4.356808186,4.345128059,4.34108448,4.361750126,4.385110855,4.407573223,4.425094128,4.443063736,4.461033821,4.474511147,4.476308346,4.470468044,4.456092358,4.437223911,4.427789688,4.42689085,4.436774254,4.453845978,4.476757526,4.494278431,4.501915455,4.503712654,4.500118256,4.496524334,4.49158287,4.490234852,4.489336491,4.484844208,4.496973515,4.51539278,4.538304329,4.524377823,4.48439455,4.419703007,4.331201077,4.263364792,4.220236778,4.206759453,4.226975441,4.253032207,4.279088497,4.291218281,4.300652504,4.308289528,4.31457901,4.305593967,4.296608925,4.289870262,4.294363022,4.318622112,4.357707024,4.412515163,4.474960327,4.540999889,4.602996349,4.629951,4.647022724,4.656906128,4.66094923,4.653312206,4.641631603,4.626806259,4.612879753,4.598953247,4.585924625
4.615126133,4.546840191,4.479003906,4.444860935,4.425094128,4.414761543,4.418355465,4.415659904,4.409819603,4.40083456,4.390951157,4.390052795,4.394994259,4.40532732,4.399487019,4.387357235,4.370285511,4.358605385,4.353214264,4.355460644,4.364894867,4.375676632,4.385560036,4.387806416,4.381067753,4.368039608,4.352315903,4.3406353,4.34108448,4.360402107,4.387357235,4.413862705,4.439469814,4.471815586,4.506407738,4.533812046,4.54818821,4.552680492,4.536507607,4.501466274,4.468221664,4.443063736,4.430484772,4.434977531,4.457439899,4.481249809,4.497872353,4.512248039,4.51718998,4.513146877,4.501017094,4.487539291,4.478554726,4.472714424,4.488438129,4.510451317,4.534710407,4.534710407,4.504161835,4.448454857,4.363097668,4.294812202,4.254379749,4.246293068,4.262466431,4.28358078,4.304695606,4.307391167,4.310535908,4.313680649,4.315926552,4.301550865,4.283131599,4.266958714,4.266060352,4.284479141,4.313680649,4.353663445,4.411167145,4.476308346,4.542797089,4.590866566,4.623661518,4.642529964,4.645225525,4.639834404,4.631748199,4.622763157,4.614676952,4.60614109,4.598054409
4.549535751,4.490234852,4.441716194,4.414311886,4.411616802,4.416109085,4.427340031,4.430484772,4.430484772,4.428688049,4.425992489,4.443063736,4.465076923,4.479902267,4.468670845,4.447556496,4.421050549,4.398139,4.377923012,4.364894867,4.361750126,4.368039608,4.375676632,4.378821373,4.37387991,4.361300945,4.344229221,4.325360775,4.322216034,4.333896637,4.359952927,4.392748356,4.434977531,4.49113369,4.556723595,4.609285831,4.643877983,4.654659748,4.633544922,4.591315746,4.535609245,4.489336491,4.461932182,4.458338261,4.472714424,4.48888731,4.504611015,4.51718998,4.521233082,4.516291618,4.497423172,4.470917225,4.448005676,4.432281971,4.441716194,4.460584641,4.488438129,4.518986702,4.504611015,4.461483002,4.389603615,4.330751896,4.298855305,4.291218281,4.297956944,4.307840347,4.314129829,4.31188345,4.311434269,4.313231468,4.315477371,4.307391167,4.295710564,4.28582716,4.287623882,4.292116642,4.301101685,4.315926552,4.356359005,4.411616802,4.474061966,4.536956787,4.585475445,4.615126133,4.625009537,4.625009537,4.621864796,4.616473675,4.611082554,4.604793072,4.599851608
4.473612785,4.436325073,4.409819603,4.397689819,4.405776501,4.416109085,4.428238869,4.435426712,4.439469814,4.441716194,4.442614555,4.468670845,4.496973515,4.519435883,4.515841961,4.496075153,4.466874123,4.437223911,4.40038538,4.368937969,4.348721981,4.354112625,4.362199306,4.367590427,4.364894867,4.349620342,4.328056335,4.302000046,4.296608925,4.304695606,4.326708794,4.358156204,4.415659904,4.493828773,4.589069366,4.66544199,4.723394871,4.736872196,4.709018707,4.667687893,4.615126133,4.556274414,4.51988554,4.506407738,4.505509377,4.507755756,4.511349678,4.514045238,4.515841961,4.506857395,4.484844208,4.447107315,4.405776501,4.368488789,4.353214264,4.357707024,4.384212494,4.439918995,4.457439899,4.444411755,4.409819603,4.377923012,4.361300945,4.355011463,4.346924782,4.347373962,4.340186119,4.321766853,4.313231468,4.31188345,4.315028191,4.319071293,4.326259613,4.332549095,4.339287758,4.331650257,4.318622112,4.307840347,4.319520473,4.359952927,4.417007446,4.483047009,4.54639101,4.589968204,4.607937813,4.616922855,4.615575314,4.608836651,4.600300789,4.594909668,4.592663765
4.388255596,4.367590427,4.359503746,4.360402107,4.375227451,4.401732922,4.418804646,4.42913723,4.43407917,4.436774254,4.443513393,4.468221664,4.496973515,4.520783901,4.528870106,4.518088341,4.495176792,4.466874123,4.418355465,4.378372192,4.3482728,4.343780041,4.347823143,4.354112625,4.355011463,4.336143017,4.310985088,4.282233238,4.279537678,4.28627634,4.302449226,4.326259613,4.390052795,4.483047009,4.592214108,4.666340351,4.72025013,4.739567757,4.732379913,4.706323147,4.668137074,4.618720055,4.579635143,4.553578854,4.533812046,4.525725365,4.520783901,4.516740799,4.514494419,4.500118256,4.472265244,4.424644947,4.360402107,4.298855305,4.254379749,4.238206863,4.256626129,4.31233263,4.375676632,4.403530121,4.410268784,4.414311886,4.412964344,4.412065983,4.40532732,4.397240639,4.375227451,4.34108448,4.319071293,4.314129829,4.320419312,4.33838892,4.361750126,4.380618572,4.390052795,4.382415295,4.359952927,4.331650257,4.327607155,4.351866722,4.395443439,4.46013546,4.520334721,4.567505836,4.60119915,4.612430573,4.609735012,4.599851608,4.589519024,4.584577084,4.585475445
4.307840347,4.293015003,4.306941986,4.324462414,4.348721981,4.383314133,4.404877663,4.418804646,4.42689085,4.430484772,4.439020634,4.45788908,4.483047009,4.501017094,4.511798859,4.509103298,4.489336491,4.461932182,4.426441669,4.392748356,4.362199306,4.34333086,4.334345818,4.332998276,4.332549095,4.323114872,4.30963707,4.292116642,4.282682419,4.28358078,4.290319443,4.302449226,4.351866722,4.423296928,4.516740799,4.580084801,4.640733242,4.684759617,4.697787762,4.694643021,4.676223755,4.647022724,4.612430573,4.579635143,4.552680492,4.54369545,4.537405968,4.531565666,4.527971745,4.507755756,4.473163605,4.418355465,4.336592197,4.25258255,4.180253983,4.142067909,4.148357391,4.190137386,4.280436039,4.329404354,4.359503746,4.386908054,4.406225681,4.416109085,4.416558266,4.408472061,4.385110855,4.352765083,4.330302715,4.326259613,4.335244179,4.359503746,4.389153957,4.412964344,4.428688049,4.424644947,4.406225681,4.383314133,4.37163353,4.378372192,4.405776501,4.458338261,4.51718998,4.562563896,4.595358849,4.605242729,4.600300789,4.590417385,4.580533981,4.577838421,4.582779884
4.240003586,4.239554405,4.263813972,4.301550865,4.33838892,4.375676632,4.399037838,4.415659904,4.426441669,4.427789688,4.434977531,4.447107315,4.464627743,4.474061966,4.479003906,4.477206707,4.458338261,4.440817833,4.423296928,4.403979301,4.378372192,4.351866722,4.328505516,4.318622112,4.31682539,4.323564053,4.326259613,4.318172932,4.302898407,4.293913364,4.28852272,4.286725521,4.31457901,4.354562283,4.411167145,4.481249809,4.540550709,4.595358849,4.633544922,4.651515007,4.652413368,4.63713932,4.610633373,4.584577084,4.562563896,4.556274414,4.558520794,4.561665535,4.562563896,4.540550709,4.498321533,4.434977531,4.349620342,4.254379749,4.155545235,4.103881836,4.104780197,4.135778427,4.205411911,4.25258255,4.294812202,4.3406353,4.37387991,4.392748356,4.398588181,4.391849518,4.374778271,4.355011463,4.344229221,4.345128059,4.353663445,4.36983633,4.395893097,4.421949387,4.444860935,4.452947617,4.442614555,4.428688049,4.423746109,4.427340031,4.451150417,4.498321533,4.535609245,4.565708637,4.586823463,4.589069366,4.583229542,4.57514286,4.568853378,4.57020092,4.57694006
4.210353374,4.222483158,4.253481388,4.299753666,4.347373962,4.386009216,4.411167145,4.424644947,4.429586411,4.427340031,4.42913723,4.434977531,4.442614555,4.441716194,4.439020634,4.433629513,4.422847748,4.417456627,4.413862705,4.409819603,4.393646717,4.37163353,4.349620342,4.337490559,4.332549095,4.336592197,4.34288168,4.336592197,4.319970131,4.302000046,4.284029961,4.273697376,4.271001816,4.282682419,4.317723751,4.381516933,4.446208477,4.508204937,4.568404198,4.604793072,4.620516777,4.619169235,4.602996349,4.584127903,4.567955017,4.563013077,4.568853378,4.57694006,4.582779884,4.566157818,4.525276184,4.46238184,4.387357235,4.300202847,4.211701393,4.148357391,4.13802433,4.152400494,4.190137386,4.220685959,4.25752449,4.301550865,4.33838892,4.359952927,4.36983633,4.36714077,4.359952927,4.353214264,4.350069523,4.354562283,4.364894867,4.380169392,4.40308094,4.43138361,4.459237099,4.477655888,4.475409985,4.469120502,4.468221664,4.475409985,4.496075153,4.531116486,4.556274414,4.57020092,4.576490402,4.571099758,4.563911915,4.558071613,4.555376053,4.558969975,4.566157818
4.234163761,4.247641087,4.276842117,4.320868492,4.372531891,4.409370422,4.433180332,4.441716194,4.438571453,4.430934429,4.425543308,4.423746109,4.421949387,4.416558266,4.411616802,4.404877663,4.396791458,4.398588181,4.404877663,4.413862705,4.412964344,4.40308094,4.387357235,4.37432909,4.364445686,4.359054565,4.356359005,4.340186119,4.316375732,4.28807354,4.252133369,4.225178719,4.211701393,4.219338417,4.248539448,4.300202847,4.36714077,4.440817833,4.510451317,4.560767174,4.589968204,4.599851608,4.594909668,4.584577084,4.573345661,4.565708637,4.565259457,4.567056656,4.568853378,4.554477692,4.522580624,4.479003906,4.434528351,4.37432909,4.31233263,4.261567593,4.217092037,4.204063892,4.217990398,4.230120182,4.25258255,4.2813344,4.309187889,4.328954697,4.341533661,4.344678402,4.344678402,4.343780041,4.343780041,4.350518703,4.368488789,4.394994259,4.425094128,4.4556427,4.482597828,4.499669075,4.500118256,4.500118256,4.504161835,4.511349678,4.529319763,4.554477692,4.570650578,4.57469368,4.571099758,4.560317516,4.549535751,4.541898727,4.539203167,4.544593811,4.553578854
4.292565823,4.295710564,4.321766853,4.358605385,4.406225681,4.433629513,4.451599598,4.458338261,4.449353218,4.439469814,4.430934429,4.427340031,4.420601368,4.411616802,4.404428482,4.397240639,4.390951157,4.393646717,4.404428482,4.417007446,4.424644947,4.42689085,4.421949387,4.411616802,4.399487019,4.385110855,4.36983633,4.339736938,4.303797245,4.262466431,4.22607708,4.192383289,4.169471741,4.172616482,4.198223591,4.242699146,4.305144787,4.382415295,4.459237099,4.522131443,4.575592041,4.60614109,4.615126133,4.60614109,4.593112946,4.578736782,4.563911915,4.549984932,4.539203167,4.525276184,4.51269722,4.496524334,4.476757526,4.4556427,4.422398567,4.382864475,4.328954697,4.292116642,4.275943756,4.270552635,4.272799015,4.28088522,4.291667461,4.306941986,4.322216034,4.332099438,4.346026421,4.352765083,4.354112625,4.346026421,4.365344048,4.40038538,4.445310116,4.478554726,4.505060196,4.522131443,4.523928642,4.524827003,4.526624203,4.530218124,4.54144907,4.557622433,4.567505836,4.570650578,4.567505836,4.556274414,4.542347908,4.532464504,4.527522564,4.534710407,4.54639101
4.356359005,4.353663445,4.375227451,4.404877663,4.441267014,4.456541538,4.465975761,4.469569683,4.46013546,4.454295158,4.448005676,4.446658134,4.439469814,4.429586411,4.420601368,4.411616802,4.408022404,4.410268784,4.425543308,4.439469814,4.451150417,4.454295158,4.446208477,4.432731152,4.417456627,4.397240639,4.373430252,4.332998276,4.290768623,4.25258255,4.221135139,4.189238548,4.162283897,4.151951313,4.16677618,4.204063892,4.261567593,4.335244179,4.418355465,4.504161835,4.573345661,4.617821693,4.641182423,4.638936043,4.623661518,4.601648331,4.57469368,4.546840191,4.528420925,4.518986702,4.526624203,4.534710407,4.542347908,4.536956787,4.518986702,4.487090111,4.430035591,4.372981071,4.331201077,4.315477371,4.301101685,4.290319443,4.28358078,4.294812202,4.312781811,4.333447456,4.359054565,4.370285511,4.370735168,4.352315903,4.36983633,4.40532732,4.45519352,4.493828773,4.523928642,4.54414463,4.545492649,4.542347908,4.536956787,4.531565666,4.532913685,4.539203167,4.54594183,4.555376053,4.559868336,4.554028034,4.541898727,4.533362865,4.531116486,4.538753986,4.550434113
4.404428482,4.408022404,4.42419529,4.438571453,4.45519352,4.467323303,4.474511147,4.477206707,4.472714424,4.475859165,4.478105068,4.479453087,4.474960327,4.465975761,4.45519352,4.442614555,4.440368652,4.446658134,4.461932182,4.469120502,4.472265244,4.465975761,4.448005676,4.425992489,4.403530121,4.374778271,4.34288168,4.304246426,4.264263153,4.233264923,4.211251736,4.185195446,4.161834717,4.145661831,4.155545235,4.191035748,4.245843887,4.317723751,4.40038538,4.485293388,4.559419155,4.618720055,4.656906128,4.669035912,4.650616646,4.624110699,4.588620186,4.560317516,4.546840191,4.544593811,4.565259457,4.589069366,4.609285831,4.609735012,4.584577084,4.547289371,4.490684032,4.421050549,4.365344048,4.337490559,4.31188345,4.290319443,4.271900177,4.296159744,4.328056335,4.363097668,4.386009216,4.392748356,4.387357235,4.363996506,4.386009216,4.42689085,4.482148647,4.525725365,4.557172775,4.575592041,4.572896481,4.563013077,4.547738552,4.528420925,4.518088341,4.5149436,4.520783901,4.536507607,4.54818821,4.550883293,4.544593811,4.540999889,4.541898727,4.54863739,4.557622433
